hospital,error_type,invoice_id,planted_line,detail,line_match_before,line_match_after,flagged,category_found,extra_categories,expected_total,original_total,contract_total,total_equals_original,tier,confidence,spillover_in_batch
H1,wrong_unit_basis,INV-H1-000476,H1-L00476-09,per_visit -> per_unit_dispensed,strong,strong,1,1,,2133950,2133950,,1,F2,0.93,0
H1,wrong_unit_basis,INV-H1-000177,H1-L00177-01,per_procedure -> per_hour,strong,strong,1,1,,3040275,3040275,,1,F2,0.93,0
H1,wrong_unit_basis,INV-H1-000661,H1-L00661-12,per_procedure -> per_day,exact,exact,1,1,,4771130,4771130,,1,F2,0.93,0
H1,wrong_unit_basis,INV-H1-000385,H1-L00385-07,per_procedure -> per_item,exact,exact,1,1,,5418912,5418912,,1,F2,0.93,0
H1,unknown_service,INV-H1-000831,H1-L00831-05,description 'Ambulatory Musculoskeletal Ventilation Support' (not in this contract),exact,none,1,1,,2070440,2070440,,1,F2,0.93,1
H1,unknown_service,INV-H1-000843,H1-L00843-02,description 'Advanced Infectious Isolation Room Occupancy' (not in this contract),exact,none,1,1,,1086850,1086850,,1,F2,0.93,1
H1,unknown_service,INV-H1-000295,H1-L00295-04,description 'Postoperative Cardiac Physiotherapy Session' (not in this contract),exact,none,1,1,,2470884,2470884,,1,F2,0.93,1
H1,unknown_service,INV-H1-000296,H1-L00296-03,description 'Supervised Metabolic Discharge Planning' (not in this contract),exact,none,1,1,,1028250,1028250,,1,F2,0.93,1
H1,unknown_service,INV-H1-000243,H1-L00243-03,description 'Bedside Gastrointestinal Biopsy Procedure' (not in this contract),exact,none,1,1,,1323865,1323865,,1,F2,0.93,1
H1,unknown_service,INV-H1-000573,H1-L00573-06,description 'Comprehensive Metabolic Ventilation Support' (not in this contract),exact,none,1,1,,4519958,4519958,,1,F2,0.93,1
H1,unknown_service,INV-H1-000260,H1-L00260-03,description 'Inpatient Immunologic Recovery Room Occupancy' (not in this contract),price_tiebreak,none,1,1,,2665371,2665371,,1,F2,0.93,1
H1,unknown_service,INV-H1-000339,H1-L00339-11,description 'Inpatient Haematology Imaging Interpretation' (not in this contract),exact,none,1,1,,3912969,3912969,,1,F2,0.93,1
H1,unknown_service,INV-H1-000599,H1-L00599-02,description 'Focused Endocrine Theatre Time' (not in this contract),exact,none,1,1,,1920921,1920921,,1,F2,0.93,1
H1,unknown_service,INV-H1-000814,H1-L00814-05,description 'Inpatient Orthopaedic Anaesthesia Administration' (not in this contract),exact,none,1,1,,1543045,1543045,,1,F2,0.93,1
H1,unknown_service,INV-H1-000665,H1-L00665-13,description 'Intensive Paediatric Consultation' (not in this contract),exact,none,1,1,,3905115,3905115,,1,F2,0.93,1
H1,unknown_service,INV-H1-000445,H1-L00445-06,description 'Postoperative Cardiac Ward Bed Occupancy' (not in this contract),exact,none,1,1,,4150329,4150329,,1,F2,0.93,1
H1,unknown_service,INV-H1-000489,H1-L00489-01,description 'Intensive Paediatric Biopsy Procedure' (not in this contract),strong,none,1,1,,2573703,2573703,,1,F2,0.93,1
H1,unknown_service,INV-H1-000523,H1-L00523-06,description 'Advanced Orthopaedic Ward Bed Occupancy' (not in this contract),exact,none,1,1,,1034967,1034967,,1,F2,0.93,1
H1,unknown_service,INV-H1-000868,H1-L00868-02,description 'Focused Metabolic Biopsy Procedure' (not in this contract),strong,none,1,1,,3802873,3802873,,1,F2,0.93,1
H1,unknown_service,INV-H1-000755,H1-L00755-01,description 'Focused Ophthalmic Laboratory Panel' (not in this contract),exact,none,1,1,,833600,833600,,1,F2,0.93,1
H1,unknown_service,INV-H1-000877,H1-L00877-02,description 'Bedside Obstetric Imaging Interpretation' (not in this contract),exact,none,1,1,,1831050,1831050,,1,F2,0.93,1
H1,unknown_service,INV-H1-000106,H1-L00106-11,description 'Advanced Gastrointestinal Endoscopic Procedure' (not in this contract),exact,none,1,1,,4038195,4038195,,1,F2,0.93,1
H1,unknown_service,INV-H1-000728,H1-L00728-13,description 'Specialist Ophthalmic Nutritional Support' (not in this contract),exact,none,1,1,,3622993,3622993,,1,F2,0.93,1
H1,unknown_service,INV-H1-000280,H1-L00280-05,description 'Specialist Pulmonary Physiotherapy Session' (not in this contract),exact,none,1,1,,610500,610500,,1,F2,0.93,1
H1,unknown_service_lookalike,INV-H1-000409,H1-L00409-11,description 'Routine Biopsy Procedure' (specialty dropped from a non-contract service),exact,none,1,1,,2308621,2308621,,1,F3,0.8,2
H1,unknown_service_lookalike,INV-H1-000308,H1-L00308-10,description 'Supervised Dialysis Session' (specialty dropped from a non-contract service),exact,strong,1,0,unit_price_mismatch,2277977,2262777,,0,F2,0.93,2
H1,unknown_service_lookalike,INV-H1-000623,H1-L00623-04,description 'Specialist Biopsy Procedure' (specialty dropped from a non-contract service),exact,none,1,1,,663475,663475,,1,F3,0.8,2
H1,unknown_service_lookalike,INV-H1-000751,H1-L00751-10,description 'Standard Dialysis Session' (specialty dropped from a non-contract service),exact,ambiguous,0,0,,4360656,4360656,,1,C5,0.7,2
H1,unknown_service_lookalike,INV-H1-000332,H1-L00332-03,description 'Intensive Case Conference' (specialty dropped from a non-contract service),exact,none,1,1,,2651838,2651838,,1,F3,0.8,2
H1,unknown_service_lookalike,INV-H1-000204,H1-L00204-12,description 'Specialist Physiotherapy Session' (specialty dropped from a non-contract service),strong,none,1,1,,5363858,5363858,,1,F3,0.8,2
H1,unknown_service_lookalike,INV-H1-000149,H1-L00149-09,description 'Intensive Nutritional Support' (specialty dropped from a non-contract service),exact,none,1,1,,1367397,1367397,,1,F3,0.8,2
H1,unknown_service_lookalike,INV-H1-000470,H1-L00470-06,description 'Elective Nutritional Support' (specialty dropped from a non-contract service),exact,ambiguous,0,0,,1483021,1483021,,1,C5,0.7,2
H1,unknown_service_lookalike,INV-H1-000322,H1-L00322-08,description 'Extended Transport Service' (specialty dropped from a non-contract service),exact,none,1,1,,5109300,5109300,,1,F3,0.8,2
H1,unknown_service_lookalike,INV-H1-000480,H1-L00480-03,description 'Supervised Sterilisation Service' (specialty dropped from a non-contract service),exact,none,1,1,,1479076,1479076,,1,F3,0.8,2
H1,unknown_service_lookalike,INV-H1-000759,H1-L00759-05,description 'Ambulatory Imaging Interpretation' (specialty dropped from a non-contract service),exact,none,1,1,,2822035,2822035,,1,F3,0.8,2
H1,unknown_service_lookalike,INV-H1-000177,H1-L00177-09,description 'Standard Dialysis Session' (specialty dropped from a non-contract service),exact,ambiguous,0,0,,3040275,3040275,,1,C5,0.7,2
H1,unknown_service_lookalike,INV-H1-000887,H1-L00887-05,description 'Emergency Radiotherapy Fraction' (specialty dropped from a non-contract service),exact,none,1,1,,561050,561050,,1,F3,0.8,2
H1,unknown_service_lookalike,INV-H1-000098,H1-L00098-02,description 'Intensive Case Conference' (specialty dropped from a non-contract service),exact,none,1,1,,1485218,1485218,,1,F3,0.8,2
H1,unknown_service_lookalike,INV-H1-000248,H1-L00248-05,description 'Inpatient Isolation Room Occupancy' (specialty dropped from a non-contract service),exact,none,1,1,,544710,544710,,1,F3,0.8,2
H1,unknown_service_lookalike,INV-H1-000881,H1-L00881-18,description 'Preoperative Physiotherapy Session' (specialty dropped from a non-contract service),exact,none,1,1,,4549164,4549164,,1,F3,0.8,2
H1,unknown_service_lookalike,INV-H1-000336,H1-L00336-13,description 'Supervised Dialysis Session' (specialty dropped from a non-contract service),exact,none,1,1,,6942726,6942726,,1,F3,0.8,2
H1,unknown_service_lookalike,INV-H1-000260,H1-L00260-13,description 'Extended Transport Service' (specialty dropped from a non-contract service),exact,none,1,1,,2665371,2665371,,1,F3,0.8,2
H1,unknown_service_lookalike,INV-H1-000918,H1-L00918-10,description 'Ambulatory Case Conference' (specialty dropped from a non-contract service),exact,none,1,1,,2565249,2565249,,1,F3,0.8,2
H1,unknown_service_lookalike,INV-H1-000119,H1-L00119-10,description 'Preoperative Diagnostic Imaging' (specialty dropped from a non-contract service),exact,none,1,1,,4726611,4726611,,1,F3,0.8,2
H1,daily_cap_exceeded,INV-H1-000376,H1-L00376-06,quantity 1 -> 11 (cap 6),strong,strong,1,1,,3058823,1924073,3058823,0,F2,0.93,0
H1,daily_cap_exceeded,INV-H1-000210,H1-L00210-05,quantity 11 -> 13 (cap 12),exact,exact,1,1,,2821861,2813386,2821861,0,F2,0.93,0
H1,daily_cap_exceeded,INV-H1-000206,H1-L00206-09,quantity 6 -> 9 (cap 6),exact,exact,1,1,,3922525,3922525,3922525,1,F2,0.93,0
H1,daily_cap_exceeded,INV-H1-000602,H1-L00602-18,quantity 4 -> 11 (cap 6),strong,strong,1,1,,4211082,3950832,4211082,0,F2,0.93,0
H1,daily_cap_exceeded,INV-H1-000029,H1-L00029-05,quantity 5 -> 7 (cap 6),exact,exact,1,1,,2698500,2568375,2698500,0,F2,0.93,0
H1,daily_cap_exceeded,INV-H1-000740,H1-L00740-07,quantity 1 -> 9 (cap 4),exact,exact,1,1,,3286427,3197252,3286427,0,F2,0.93,0
H1,daily_cap_exceeded,INV-H1-000447,H1-L00447-04,quantity 1 -> 10 (cap 6),strong,strong,1,1,,5064242,3929492,5064242,0,F2,0.93,0
H1,daily_cap_exceeded,INV-H1-000630,H1-L00630-14,quantity 1 -> 10 (cap 8),exact,exact,1,1,,2356886,2093686,2356886,0,F2,0.93,0
H1,daily_cap_exceeded,INV-H1-000730,H1-L00730-03,quantity 1 -> 11 (cap 6),strong,strong,1,1,,2313670,1178920,2313670,0,F2,0.93,0
H1,daily_cap_exceeded,INV-H1-000350,H1-L00350-10,quantity 2 -> 9 (cap 4),exact,exact,1,1,,3970941,3941391,3970941,0,F2,0.93,0
H1,daily_cap_exceeded,INV-H1-000218,H1-L00218-05,quantity 6 -> 7 (cap 6),exact,exact,1,1,,4270306,4270306,4270306,1,F2,0.93,0
H1,daily_cap_exceeded,INV-H1-000440,H1-L00440-17,quantity 3 -> 13 (cap 8),exact,exact,1,1,,4455224,4267224,4455224,0,F2,0.93,0
H1,daily_cap_exceeded,INV-H1-000848,H1-L00848-08,quantity 3 -> 7 (cap 4),exact,exact,1,1,,3286229,3271454,3286229,0,F2,0.93,0
H1,daily_cap_exceeded,INV-H1-000071,H1-L00071-08,quantity 5 -> 7 (cap 6),exact,exact,1,1,,4153661,4095286,4153661,0,F2,0.93,0
H1,daily_cap_exceeded,INV-H1-000755,H1-L00755-04,quantity 6 -> 16 (cap 12),exact,exact,1,1,,884450,833600,884450,0,F2,0.93,0
H1,daily_cap_exceeded,INV-H1-000810,H1-L00810-07,quantity 6 -> 8 (cap 6),exact,exact,1,1,,2165925,2165925,2165925,1,F2,0.93,0
H1,daily_cap_exceeded,INV-H1-000451,H1-L00451-02,quantity 4 -> 9 (cap 4),exact,exact,1,1,,1300046,1300046,1300046,1,F2,0.93,0
H1,daily_cap_exceeded,INV-H1-000192,H1-L00192-10,quantity 2 -> 9 (cap 4),exact,exact,1,1,,2865656,2836106,2865656,0,F2,0.93,0
H1,daily_cap_exceeded,INV-H1-000790,H1-L00790-07,quantity 1 -> 17 (cap 12),exact,exact,1,1,,2497705,2404480,2497705,0,F2,0.93,0
H1,daily_cap_exceeded,INV-H1-000861,H1-L00861-08,quantity 6 -> 10 (cap 6),exact,exact,1,1,,2483775,2483775,2483775,1,F2,0.93,0
H1,cross_invoice_duplicate,INV-H1-000261,,copies H1-L00070-09 from INV-H1-000070,,,1,1,,4458808,4458808,,1,F2,0.93,0
H1,cross_invoice_duplicate,INV-H1-000051,,copies H1-L00016-03 from INV-H1-000016,,,1,1,,1504500,1504500,,1,F2,0.93,0
H1,cross_invoice_duplicate,INV-H1-000289,,copies H1-L00010-06 from INV-H1-000010,,,1,1,,3937921,3937921,,1,F2,0.93,0
H1,cross_invoice_duplicate,INV-H1-000386,,copies H1-L00078-03 from INV-H1-000078,,,1,1,,993200,993200,,1,F2,0.93,0
H1,cross_invoice_duplicate,INV-H1-000772,,copies H1-L00258-10 from INV-H1-000258,,,1,1,,3805854,3805854,,1,F2,0.93,0
H1,cross_invoice_duplicate,INV-H1-000282,,copies H1-L00207-01 from INV-H1-000207,,,1,1,,4099094,4099094,,1,F2,0.93,0
H1,cross_invoice_duplicate,INV-H1-000344,,copies H1-L00037-10 from INV-H1-000037,,,1,1,,1373305,1373305,,1,F2,0.93,0
H1,cross_invoice_duplicate,INV-H1-000420,,copies H1-L00419-01 from INV-H1-000419,,,1,1,,3323354,3323354,,1,F2,0.93,0
H1,cross_invoice_duplicate,INV-H1-000839,,copies H1-L00770-16 from INV-H1-000770,,,1,1,,4664610,4664610,,1,F2,0.93,0
H1,cross_invoice_duplicate,INV-H1-000485,,copies H1-L00232-01 from INV-H1-000232,,,1,1,,3268863,3268863,,1,F2,0.93,0
H1,cross_invoice_duplicate,INV-H1-000598,,copies H1-L00253-11 from INV-H1-000253,,,1,1,,1846199,1846199,,1,F2,0.93,0
H1,cross_invoice_duplicate,INV-H1-000278,,copies H1-L00030-03 from INV-H1-000030,,,1,1,,2961500,2961500,,1,F2,0.93,0
H1,cross_invoice_duplicate,INV-H1-000212,,copies H1-L00156-13 from INV-H1-000156,,,1,1,,3871775,3871775,,1,F2,0.93,0
H1,cross_invoice_duplicate,INV-H1-000511,,copies H1-L00235-03 from INV-H1-000235,,,1,1,,3387015,3387015,,1,F2,0.93,0
H1,cross_invoice_duplicate,INV-H1-000302,,copies H1-L00077-02 from INV-H1-000077,,,1,1,,2047225,2047225,,1,F2,0.93,0
H1,cross_invoice_duplicate,INV-H1-000781,,copies H1-L00536-14 from INV-H1-000536,,,1,1,,3681874,3681874,,1,F2,0.93,0
H1,cross_invoice_duplicate,INV-H1-000586,,copies H1-L00162-03 from INV-H1-000162,,,1,1,,3849719,3849719,,1,F2,0.93,0
H1,cross_invoice_duplicate,INV-H1-000061,,copies H1-L00008-02 from INV-H1-000008,,,1,1,,3528885,3528885,,1,F2,0.93,0
H1,cross_invoice_duplicate,INV-H1-000599,,copies H1-L00063-05 from INV-H1-000063,,,1,1,,1920921,1920921,,1,F2,0.93,0
H1,cross_invoice_duplicate,INV-H1-000305,,copies H1-L00125-08 from INV-H1-000125,,,1,1,,3792595,3792595,,1,F2,0.93,0
H1,exclusion_window_violation,INV-H1-000593,,adds Advanced Metabolic Anaesthesia Administration on 2024-09-20 (excluded by Standard Endocrine Endoscopic Procedure within 7 days),,,1,1,,5590229,5590229,,1,F2,0.93,0
H1,exclusion_window_violation,INV-H1-000895,,adds Intensive Ophthalmic Case Conference on 2025-12-11 (excluded by Continuous Otolaryngologic Telemetry Monitoring within 7 days),,,1,1,,3643338,3643338,,1,F2,0.93,0
H1,exclusion_window_violation,INV-H1-000622,,adds Continuous Immunologic Theatre Time on 2024-12-06 (excluded by Supervised Otolaryngologic Sterilisation Service within 21 days),,,1,1,,1015412,1015412,,1,F2,0.93,0
H1,exclusion_window_violation,INV-H1-000307,,adds Intensive Ophthalmic Case Conference on 2024-09-20 (excluded by Continuous Otolaryngologic Telemetry Monitoring within 7 days),,,1,1,,4566413,4566413,,1,F2,0.93,0
H1,exclusion_window_violation,INV-H1-000547,,adds Standard Paediatric Biopsy Procedure on 2024-05-07 (excluded by Advanced Infectious Critical Care Occupancy within 10 days),,,1,1,,2102654,2102654,,1,F2,0.93,0
H1,exclusion_window_violation,INV-H1-000912,,adds Advanced Metabolic Anaesthesia Administration on 2024-10-24 (excluded by Standard Endocrine Endoscopic Procedure within 7 days),,,1,1,,3012993,3012993,,1,F2,0.93,0
H1,exclusion_window_violation,INV-H1-000471,,adds Intensive Ophthalmic Case Conference on 2024-03-17 (excluded by Continuous Otolaryngologic Telemetry Monitoring within 7 days),,,1,1,,3544700,3544700,,1,F2,0.93,0
H1,exclusion_window_violation,INV-H1-000572,,adds Intensive Ophthalmic Case Conference on 2025-04-17 (excluded by Continuous Otolaryngologic Telemetry Monitoring within 7 days),,,1,1,,1345050,1345050,,1,F2,0.93,0
H1,exclusion_window_violation,INV-H1-000397,,adds Intensive Ophthalmic Case Conference on 2024-03-17 (excluded by Continuous Otolaryngologic Telemetry Monitoring within 7 days),,,1,1,,545155,545155,,1,F2,0.93,0
H1,exclusion_window_violation,INV-H1-000553,,adds Intensive Ophthalmic Case Conference on 2024-05-14 (excluded by Continuous Otolaryngologic Telemetry Monitoring within 7 days),,,1,1,,3545592,3545592,,1,F2,0.93,0
H1,exclusion_window_violation,INV-H1-000754,,adds Routine Immunologic Ward Bed Occupancy on 2025-07-22 (excluded by Comprehensive Otolaryngologic Theatre Time within 10 days),,,1,1,,2153329,2153329,,1,F2,0.93,0
H1,exclusion_window_violation,INV-H1-000647,,adds Intensive Ophthalmic Case Conference on 2024-01-25 (excluded by Continuous Otolaryngologic Telemetry Monitoring within 7 days),,,1,1,,2769575,2769575,,1,F2,0.93,0
H1,exclusion_window_violation,INV-H1-000637,,adds Standard Paediatric Biopsy Procedure on 2025-02-02 (excluded by Advanced Infectious Critical Care Occupancy within 10 days),,,1,1,,3005350,3005350,,1,F2,0.93,0
H1,exclusion_window_violation,INV-H1-000575,,adds Routine Immunologic Ward Bed Occupancy on 2025-02-06 (excluded by Comprehensive Otolaryngologic Theatre Time within 10 days),,,1,1,,3019350,3019350,,1,F2,0.93,0
H1,exclusion_window_violation,INV-H1-000310,,adds Postoperative Ophthalmic Radiotherapy Fraction on 2024-05-24 (excluded by Inpatient Palliative Isolation Room Occupancy within 30 days),,,1,1,,2067950,2067950,,1,F2,0.93,0
H1,exclusion_window_violation,INV-H1-000289,,adds Routine Immunologic Ward Bed Occupancy on 2024-01-21 (excluded by Comprehensive Otolaryngologic Theatre Time within 10 days),,,1,1,,3937921,3937921,,1,F2,0.93,0
H1,exclusion_window_violation,INV-H1-000832,,adds Advanced Metabolic Anaesthesia Administration on 2025-03-07 (excluded by Standard Endocrine Endoscopic Procedure within 7 days),,,1,1,,4095085,4095085,,1,F2,0.93,0
H1,exclusion_window_violation,INV-H1-000828,,adds Intensive Ophthalmic Case Conference on 2025-09-19 (excluded by Continuous Otolaryngologic Telemetry Monitoring within 7 days),,,1,1,,3108983,3108983,,1,F2,0.93,0
H1,exclusion_window_violation,INV-H1-000324,,adds Postoperative Ophthalmic Radiotherapy Fraction on 2024-03-14 (excluded by Inpatient Palliative Isolation Room Occupancy within 30 days),,,1,1,,2108575,2108575,,1,F2,0.93,0
H1,exclusion_window_violation,INV-H1-000239,,adds Intensive Ophthalmic Case Conference on 2024-02-19 (excluded by Continuous Otolaryngologic Telemetry Monitoring within 7 days),,,1,1,,5281118,5281118,,1,F2,0.93,0
H1,bundle_not_applied,INV-H1-000588,H1-L00588-04,standalone rate: 7050 -> 8025,exact,exact,1,1,,2671035,2671035,,1,F2,0.93,0
H1,bundle_not_applied,INV-H1-000426,H1-L00426-04,standalone rate: 37500 -> 42600,exact,exact,1,1,,3325694,3325694,,1,F2,0.93,0
H1,bundle_not_applied,INV-H1-000099,H1-L00099-03,standalone rate: 16400 -> 20000,exact,exact,1,1,,2059682,2059682,,1,F2,0.93,0
H1,bundle_not_applied,INV-H1-000668,H1-L00668-12,standalone rate: 21500 -> 25300,exact,exact,1,1,,3732703,3732703,,1,F2,0.93,0
H1,bundle_not_applied,INV-H1-000318,H1-L00318-16,standalone rate: 15175 -> 17850,exact,exact,1,1,,2883937,2883937,,1,F2,0.93,0
H1,bundle_not_applied,INV-H1-000396,H1-L00396-08,standalone rate: 15175 -> 17850,exact,exact,1,1,,3461313,3461313,,1,F2,0.93,0
H1,bundle_not_applied,INV-H1-000385,H1-L00385-12,standalone rate: 19150 -> 23350,strong,strong,1,1,,5418912,5418912,,1,F2,0.93,0
H1,bundle_not_applied,INV-H1-000741,H1-L00741-02,standalone rate: 37500 -> 42600,exact,exact,1,1,,1896825,1896825,,1,F2,0.93,0
H1,bundle_not_applied,INV-H1-000040,H1-L00040-08,standalone rate: 37500 -> 42600,strong,strong,1,1,,2436525,2436525,,1,F2,0.93,0
H1,bundle_not_applied,INV-H1-000808,H1-L00808-07,standalone rate: 7050 -> 8025,exact,exact,1,1,,3689488,3689488,,1,F2,0.93,0
H1,bundle_not_applied,INV-H1-000194,H1-L00194-18,standalone rate: 21500 -> 25300,exact,exact,1,1,,3257237,3257237,,1,F2,0.93,0
H1,bundle_not_applied,INV-H1-000160,H1-L00160-06,standalone rate: 37500 -> 42600,strong,strong,1,1,,3094372,3094372,,1,F2,0.93,0
H1,bundle_not_applied,INV-H1-000061,H1-L00061-09,standalone rate: 15175 -> 17850,exact,exact,1,1,,3528885,3528885,,1,F2,0.93,0
H1,bundle_not_applied,INV-H1-000478,H1-L00478-09,standalone rate: 16400 -> 20000,strong,strong,1,1,,2966845,2966845,,1,F2,0.93,0
H1,bundle_not_applied,INV-H1-000263,H1-L00263-08,standalone rate: 21500 -> 25300,exact,exact,1,1,,2241675,2241675,,1,F2,0.93,0
H1,bundle_not_applied,INV-H1-000644,H1-L00644-07,standalone rate: 37500 -> 42600,exact,exact,1,1,,2695347,2695347,,1,F2,0.93,0
H1,bundle_not_applied,INV-H1-000561,H1-L00561-10,standalone rate: 19150 -> 23350,exact,exact,1,1,,1946700,1946700,,1,F2,0.93,0
H1,bundle_not_applied,INV-H1-000669,H1-L00669-13,standalone rate: 37500 -> 42600,exact,exact,1,1,,4004804,4004804,,1,F2,0.93,0
H1,bundle_not_applied,INV-H1-000474,H1-L00474-07,standalone rate: 21500 -> 25300,exact,exact,1,1,,4779128,4779128,,1,F2,0.93,0
H1,bundle_not_applied,INV-H1-000832,H1-L00832-13,standalone rate: 19150 -> 23350,exact,exact,1,1,,4095085,4095085,,1,F2,0.93,0
H1,premium_omitted,INV-H1-000482,H1-L00482-12,uplift removed: 8250 -> 6875,exact,exact,1,1,,4322390,4322390,,1,F2,0.93,0
H1,premium_omitted,INV-H1-000183,H1-L00183-01,uplift removed: 39368 -> 35150,exact,exact,1,1,,2300536,2300536,,1,F2,0.93,0
H1,premium_omitted,INV-H1-000792,H1-L00792-07,uplift removed: 48804 -> 43575,strong,strong,1,1,,3294373,3294373,,1,F2,0.93,0
H1,premium_omitted,INV-H1-000639,H1-L00639-10,uplift removed: 48804 -> 43575,strong,strong,1,1,,1582634,1582634,,1,F2,0.93,0
H1,premium_omitted,INV-H1-000642,H1-L00642-05,uplift removed: 20020 -> 15400,exact,exact,1,1,,4331980,4331980,,1,F2,0.93,0
H1,premium_omitted,INV-H1-000598,H1-L00598-06,uplift removed: 20020 -> 15400,exact,exact,1,1,,1846199,1846199,,1,F2,0.93,0
H1,premium_omitted,INV-H1-000118,H1-L00118-06,uplift removed: 8250 -> 6875,exact,exact,1,1,,2313500,2313500,,1,F2,0.93,0
H1,premium_omitted,INV-H1-000501,H1-L00501-01,uplift removed: 48804 -> 43575,exact,exact,1,1,,6302858,6302858,,1,F2,0.93,0
H1,premium_omitted,INV-H1-000851,H1-L00851-06,uplift removed: 39368 -> 35150,exact,exact,1,1,,2950556,2950556,,1,F2,0.93,0
H1,premium_omitted,INV-H1-000499,H1-L00499-02,uplift removed: 8250 -> 6875,exact,exact,1,1,,1807388,1807388,,1,F2,0.93,0
H1,premium_omitted,INV-H1-000568,H1-L00568-02,uplift removed: 8250 -> 6875,exact,exact,1,1,,1385815,1385815,,1,F2,0.93,0
H1,premium_omitted,INV-H1-000640,H1-L00640-01,uplift removed: 39368 -> 35150,exact,exact,1,1,,3547303,3547303,,1,F2,0.93,0
H1,premium_omitted,INV-H1-000309,H1-L00309-15,uplift removed: 8250 -> 6875,strong,strong,1,1,,3586962,3586962,,1,F2,0.93,0
H1,premium_omitted,INV-H1-000712,H1-L00712-12,uplift removed: 5285 -> 3775,exact,exact,1,1,,3858120,3858120,,1,F2,0.93,0
H1,premium_omitted,INV-H1-000613,H1-L00613-07,uplift removed: 39368 -> 35150,exact,exact,1,1,,1626034,1626034,,1,F2,0.93,0
H1,premium_omitted,INV-H1-000264,H1-L00264-07,uplift removed: 39368 -> 35150,exact,exact,1,1,,3573037,3573037,,1,F2,0.93,0
H1,premium_omitted,INV-H1-000889,H1-L00889-09,uplift removed: 16950 -> 14125,exact,exact,1,1,,1408665,1408665,,1,F2,0.93,0
H1,premium_omitted,INV-H1-000288,H1-L00288-14,uplift removed: 13200 -> 11000,exact,exact,1,1,,2537184,2537184,,1,F2,0.93,0
